,category_id,category,total_items_in_category,best_seller_product,total_visits,price,currency,sold,creation_date,country,state,brand,average_product_rating,seller_id
164,MLA1039,Cámaras y Accesorios,77567,Tarjeta de memoria Kingston SDCS2SP  Canvas Select Plus con adaptador SD 128GB,{'MLA15916979': 0},3324,ARS,20542,2020-07-20T15:29:09Z,Argentina,Buenos Aires,Kingston,4.6,91046830
165,MLA1051,Celulares y Teléfonos,415734,Auriculares in-ear inalámbricos F9 negro,{'MLA18638143': 0},2175,ARS,25587,2021-12-07T14:51:47Z,Argentina,Capital Federal,Genérica,0,157391331
166,MLA1648,Computación,707238,Disco sólido interno Kingston SA400S37/240G 240GB negro,{'MLA19035706': 0},5339,ARS,59708,2022-04-05T13:35:22Z,Argentina,Buenos Aires,Kingston,4.8,210728070
167,MLA1144,Consolas y Videojuegos,103626,Joystick inalámbrico Sony PlayStation Dualshock 4 jet black,{'MLA10312330': 0},10875,ARS,47196,2018-08-02T19:11:05Z,Argentina,Capital Federal,Sony,4.6,1157343463
168,MLA1500,Construcción,704958,Bomba Presurizadora De Agua Elevadora Presion 9 Metros 220v,{'MLA758597355': 452791},8855.18,ARS,5150,2018-11-16T17:33:46.000Z,Argentina,Capital Federal,Femmto,4.6,113746522
169,MLA1276,Deportes y Fitness,739437,"Xiaomi Mi Smart Band 6 1.56"" caja de  plástico pc  black, malla  black de  tpu y aleación de aluminio XMSH15HM",{'MLA17796174': 0},7820,ARS,114612,2021-04-13T16:09:16Z,Argentina,Buenos Aires,Xiaomi,4.7,44994779
170,MLA5726,Electrodomésticos y Aires Ac.,336549,Pava eléctrica Liliana AP975 Tempomate negra 220V - 240V 1.7L,{'MLA8934092': 0},6890,ARS,16099,2018-02-19T17:29:10Z,Argentina,Buenos Aires,Liliana,4.6,3135574
171,MLA1000,"Electrónica, Audio y Video",520242,Auriculares in-ear gamer inalámbricos Xiaomi Redmi AirDots 2 negro,{'MLA16141900': 0},3650,ARS,241502,2020-10-05T15:42:51Z,Argentina,Capital Federal,Chongqing Qianxing Technology,4.6,1148954315
172,MLA2547,Entradas para Eventos,2908,"Bono Contribución - Expedición Sonrisa Los Hornos, La Plata",{'MLA926937432': 1217},400,ARS,250,2021-06-24T15:48:54.000Z,Argentina,Buenos Aires,Bono contribución - Expedición Sonrisa Los Hornos - La Plata,0,259551928
173,MLA407134,Herramientas,495640,Amoladora angular Black+Decker G720N naranja 820 W 220 V Llaves,{'MLA6067073': 0},8299,ARS,57630,2015-08-03T16:17:46Z,Argentina,Córdoba,Black+Decker,4.7,493091840
174,MLA1574,"Hogar, Muebles y Jardín",2522639,"Tira Luces Led 5050 Rgb, Kit Completo,control Y Fuente",{'MLA912468361': 1232150},2510.07,ARS,50000,2021-03-18T17:02:26.000Z,Argentina,Capital Federal,RGB,4.4,415105106
175,MLA1499,Industrias y Oficinas,348090,Kit Mercado Pago Point Mini + Qr,{'MLA930649631': 1235620},499,ARS,5000,2021-07-23T18:55:55.000Z,Argentina,Capital Federal,Mercado Pago,4.3,228415881
176,MLA1459,Inmuebles,670991,not found,not found,not found,not found,not found,not found,Argentina,not found,not found,not found,not found
177,MLA1182,Instrumentos Musicales,239581,Guitarra Criolla Clasica Nuevas Calidad Con Funda Pua Manual,{'MLA698752044': 702318},12349.05,ARS,2000,2017-12-23T13:34:46.000Z,Argentina,Capital Federal,Guitarra Criolla,4.5,113746522
178,MLA3937,Joyas y Relojes,337548,"Smartwatch Microwear W26 1.75"" caja de  aleación de zinc  negra, malla  negra",{'MLA16140521': 0},5499,ARS,9141,2020-10-02T17:14:30Z,Argentina,Buenos Aires,Microwear,4.1,1002842391
179,MLA1132,Juegos y Juguetes,880665,Peluche Pokemon Varios Personajes Principales Pikachu 22cm,{'MLA923579170': 105675},1890,ARS,4561,2021-06-02T14:36:44.000Z,Argentina,Capital Federal,Pokemon,4.6,441571605
180,MLA3025,"Libros, Revistas y Comics",10874487,Habitos Atomicos - James Clear - Ed. Paidos,{'MLA788985218': 4920},2950,ARS,500,2019-05-29T15:03:38.000Z,Argentina,Capital Federal,Papel,4.9,49117916
181,MLA1168,"Música, Películas y Series",1219045,Bts Proof Compact Edition 3 Cd + Booklet Nuevo Importado,{'MLA1136201566': 18931},7900,ARS,250,2022-05-07T05:31:17.000Z,Argentina,Capital Federal,3,4.8,201200841
182,MLA1430,Ropa y Accesorios,2168034,Zapatillas Jaguar Oficial Deportiva Art. # 918 Urbana Hombre Y Mujer,{'MLA800264201': 4792383},4174,ARS,13600,2019-07-15T14:24:41.000Z,Argentina,Buenos Aires,Cordones,4.2,278944476
183,MLA409431,Salud y Equipamiento Médico,208390,Kit Tensiometro Digital + Oximetro Dedo Y Termometro Digital,{'MLA1106234512': 509163},6699,ARS,5000,2021-10-01T16:18:28.000Z,Argentina,Capital Federal,Manual,4.6,394109866
184,MLA1540,Servicios,20106,not found,not found,not found,not found,not found,not found,Argentina,not found,not found,not found,not found
185,MLA9304,"Souvenirs, Cotillón y Fiestas",337540,"Bolsa De 25 Globos Perlados 12 Fiesta, Decoración, Cumple",{'MLA916022485': 57949},780,ARS,5505,2021-04-13T16:52:48.000Z,Argentina,Buenos Aires,Latex,4.3,627469356
186,MLA1953,Otras categorías,463825,Sahumerios Satya Nag Champa - 12 Unidades,{'MLA850751996': 204201},2367,ARS,2042,2020-04-22T00:20:13.000Z,Argentina,Capital Federal,Satya,4.8,191914203
187,MGT1747,Accesorios para Vehículos,181,not found,not found,not found,not found,not found,not found,Guatemala,not found,not found,not found,not found
188,MGT1512,Agro,1,not found,not found,not found,not found,not found,not found,Guatemala,not found,not found,not found,not found
189,MGT1367,Arte y Antigüedades,77,not found,not found,not found,not found,not found,not found,Guatemala,not found,not found,not found,not found
190,MGT1743,"Autos, Motos y Otros",75,not found,not found,not found,not found,not found,not found,Guatemala,not found,not found,not found,not found
191,MGT1039,Cámaras Digitales y Foto.,130,not found,not found,not found,not found,not found,not found,Guatemala,not found,not found,not found,not found
192,MGT1051,Celulares y Teléfonos,511,not found,not found,not found,not found,not found,not found,Guatemala,not found,not found,not found,not found
193,MGT1798,Coleccionables y Hobbies,1,not found,not found,not found,not found,not found,not found,Guatemala,not found,not found,not found,not found
194,MGT1648,Computación,677,not found,not found,not found,not found,not found,not found,Guatemala,not found,not found,not found,not found
195,MGT1144,Consolas y Videojuegos,149,not found,not found,not found,not found,not found,not found,Guatemala,not found,not found,not found,not found
196,MGT1276,Deportes y Fitness,299,not found,not found,not found,not found,not found,not found,Guatemala,not found,not found,not found,not found
197,MGT1000,"Electrónica, Audio y Video",419,not found,not found,not found,not found,not found,not found,Guatemala,not found,not found,not found,not found
198,MGT1574,Hogar y Electrodomésticos,387,not found,not found,not found,not found,not found,not found,Guatemala,not found,not found,not found,not found
199,MGT1430,Indumentaria y Accesorios,74,not found,not found,not found,not found,not found,not found,Guatemala,not found,not found,not found,not found
200,MGT1459,Inmuebles,1781,not found,not found,not found,not found,not found,not found,Guatemala,not found,not found,not found,not found
201,MGT1182,Instrumentos Musicales,349,not found,not found,not found,not found,not found,not found,Guatemala,not found,not found,not found,not found
202,MGT3937,Joyas y Relojes,39,not found,not found,not found,not found,not found,not found,Guatemala,not found,not found,not found,not found
203,MGT1132,Juegos y Juguetes,764,not found,not found,not found,not found,not found,not found,Guatemala,not found,not found,not found,not found
204,MGT3025,"Libros, Revistas y Comics",23,not found,not found,not found,not found,not found,not found,Guatemala,not found,not found,not found,not found
205,MGT1168,Música y Películas,14,not found,not found,not found,not found,not found,not found,Guatemala,not found,not found,not found,not found
206,MGT1540,Servicios,1691,not found,not found,not found,not found,not found,not found,Guatemala,not found,not found,not found,not found
207,MGT1953,Otras categorías,496,not found,not found,not found,not found,not found,not found,Guatemala,not found,not found,not found,not found
208,MBO1747,Accesorios para Vehículos,92,not found,not found,not found,not found,not found,not found,Bolivia,not found,not found,not found,not found
209,MBO1512,Agro,7,not found,not found,not found,not found,not found,not found,Bolivia,not found,not found,not found,not found
210,MBO1367,Arte y Antigüedades,38,not found,not found,not found,not found,not found,not found,Bolivia,not found,not found,not found,not found
211,MBO1743,"Autos, Motos y Otros",341,not found,not found,not found,not found,not found,not found,Bolivia,not found,not found,not found,not found
212,MBO1039,Cámaras Digitales y Foto.,310,not found,not found,not found,not found,not found,not found,Bolivia,not found,not found,not found,not found
213,MBO1051,Celulares y Teléfonos,716,not found,not found,not found,not found,not found,not found,Bolivia,not found,not found,not found,not found
214,MBO1798,Coleccionables y Hobbies,1,not found,not found,not found,not found,not found,not found,Bolivia,not found,not found,not found,not found
215,MBO1648,Computación,1331,not found,not found,not found,not found,not found,not found,Bolivia,not found,not found,not found,not found
216,MBO1144,Consolas y Videojuegos,168,not found,not found,not found,not found,not found,not found,Bolivia,not found,not found,not found,not found
217,MBO1276,Deportes y Fitness,253,not found,not found,not found,not found,not found,not found,Bolivia,not found,not found,not found,not found
218,MBO1000,"Electrónica, Audio y Video",537,not found,not found,not found,not found,not found,not found,Bolivia,not found,not found,not found,not found
219,MBO1574,Hogar y Electrodomésticos,306,not found,not found,not found,not found,not found,not found,Bolivia,not found,not found,not found,not found
220,MBO1430,Indumentaria y Accesorios,31,not found,not found,not found,not found,not found,not found,Bolivia,not found,not found,not found,not found
221,MBO1459,Inmuebles,78,not found,not found,not found,not found,not found,not found,Bolivia,not found,not found,not found,not found
222,MBO1182,Instrumentos Musicales,421,not found,not found,not found,not found,not found,not found,Bolivia,not found,not found,not found,not found
223,MBO3937,Joyas y Relojes,14,not found,not found,not found,not found,not found,not found,Bolivia,not found,not found,not found,not found
224,MBO1132,Juegos y Juguetes,17,not found,not found,not found,not found,not found,not found,Bolivia,not found,not found,not found,not found
225,MBO3025,"Libros, Revistas y Comics",7,not found,not found,not found,not found,not found,not found,Bolivia,not found,not found,not found,not found
226,MBO1168,Música y Películas,4,not found,not found,not found,not found,not found,not found,Bolivia,not found,not found,not found,not found
227,MBO1540,Servicios,201,not found,not found,not found,not found,not found,not found,Bolivia,not found,not found,not found,not found
228,MBO1953,Otras categorías,367,not found,not found,not found,not found,not found,not found,Bolivia,not found,not found,not found,not found
229,MCR1747,Accesorios para Vehículos,20647,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
230,MCR1512,Agro,63,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
231,MCR1071,Animales y Mascotas,1456,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
232,MCR1367,Arte y Antigüedades,1655,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
233,MCR1743,"Autos, Motos y Otros",223,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
234,MCR1384,Bebés,986,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
235,MCR1039,Cámaras y Fotografía,1999,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
236,MCR1051,Celulares y Teléfonos,7915,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
237,MCR1798,Coleccionables y Hobbies,54,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
238,MCR1648,Computación,13744,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
239,MCR1144,Consolas y Videojuegos,1928,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
240,MCR1500,Construcción,269,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
241,MCR1276,Deportes y Fitness,3616,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
242,MCR1575,Electrodomésticos,12087,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
243,MCR1000,"Electrónica, Audio y Video",5581,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
244,MCR117005,Herramientas,1628,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
245,MCR1574,"Hogar, Muebles y Jardín",6991,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
246,MCR1499,Industrias y Oficinas,1299,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
247,MCR1459,Inmuebles,598,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
248,MCR1182,Instrumentos Musicales,418,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
249,MCR3937,Joyas y Relojes,2194,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
250,MCR1132,Juegos y Juguetes,1921,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
251,MCR3025,"Libros, Revistas y Comics",5212,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
252,MCR1168,Música y Películas,302,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
253,MCR1430,Ropa y Accesorios,2353,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
254,MCR1246,Salud y Belleza,4179,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
255,MCR1540,Servicios,268,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
256,MCR1953,Otras categorías,5244,not found,not found,not found,not found,not found,not found,Costa Rica,not found,not found,not found,not found
257,MLV1747,Accesorios para Vehículos,3861331,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
258,MLV442454,Agro,11259,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
259,MLV122664,Alimentos y Bebidas,14275,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
260,MLV1071,Animales y Mascotas,30143,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
261,MLV1367,Antigüedades y Colecciones,24282,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
262,MLV445811,"Arte, Papelería y Mercería",90426,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
263,MLV1384,Bebés,52880,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
264,MLV1039,Cámaras y Accesorios,96106,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
265,MLV1743,"Carros, Motos y Otros",4693,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
266,MLV1051,Celulares y Teléfonos,232383,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
267,MLV1648,Computación,321079,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
268,MLV1144,Consolas y Videojuegos,25283,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
269,MLV1500,Construcción,299011,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
270,MLV1276,Deportes y Fitness,168549,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
271,MLV5726,Electrodomésticos,129952,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
272,MLV1000,"Electrónica, Audio y Video",164076,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
273,MLV1246,Estética y Belleza,157733,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
274,MLV424985,Herramientas,325822,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
275,MLV1574,Hogar y Muebles,452947,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
276,MLV1499,Industrias,177395,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
277,MLV1459,Inmuebles,219651,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
278,MLV1182,Instrumentos Musicales,36997,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
279,MLV1132,Juegos y Juguetes,148776,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
280,MLV3025,"Libros, Revistas y Comics",226404,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
281,MLV1176,"Música, Películas y Series",52384,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
282,MLV44011,"Recuerdos, Cotillón y Fiestas",47594,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
283,MLV3937,"Relojes, Joyas y Bisutería",40568,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
284,MLV1430,"Ropa, Zapatos y Accesorios",224448,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
285,MLV1540,Servicios,3763,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
286,MLV1953,Otras Categorías,147529,not found,not found,not found,not found,not found,not found,Venezuela,not found,not found,not found,not found
287,MRD1747,Accesorios para Vehículos,979,not found,not found,not found,not found,not found,not found,Dominicana,not found,not found,not found,not found
288,MRD1512,Agro,246,not found,not found,not found,not found,not found,not found,Dominicana,not found,not found,not found,not found
289,MRD1367,Arte y Antigüedades,208,not found,not found,not found,not found,not found,not found,Dominicana,not found,not found,not found,not found
290,MRD1039,Cámaras Digitales y Foto,247,not found,not found,not found,not found,not found,not found,Dominicana,not found,not found,not found,not found
291,MRD1743,"Carros, Motos y Otros",7509,not found,not found,not found,not found,not found,not found,Dominicana,not found,not found,not found,not found
292,MRD1051,Celulares y Teléfonos,660,not found,not found,not found,not found,not found,not found,Dominicana,not found,not found,not found,not found
293,MRD1798,Coleccionables y Hobbies,7,not found,not found,not found,not found,not found,not found,Dominicana,not found,not found,not found,not found
294,MRD1648,Computación,2018,not found,not found,not found,not found,not found,not found,Dominicana,not found,not found,not found,not found
295,MRD1144,Consolas y Videojuegos,1455,not found,not found,not found,not found,not found,not found,Dominicana,not found,not found,not found,not found
296,MRD1276,Deportes y Fitness,677,not found,not found,not found,not found,not found,not found,Dominicana,not found,not found,not found,not found
297,MRD1000,Electrónica Audio Video,1125,not found,not found,not found,not found,not found,not found,Dominicana,not found,not found,not found,not found
298,MRD1574,Hogar y Electrodomésticos,6486,not found,not found,not found,not found,not found,not found,Dominicana,not found,not found,not found,not found
299,MRD1459,Inmuebles,109752,not found,not found,not found,not found,not found,not found,Dominicana,not found,not found,not found,not found
300,MRD1182,Instrumentos Musicales,220,not found,not found,not found,not found,not found,not found,Dominicana,not found,not found,not found,not found
301,MRD1132,Juegos y Juguetes,118,not found,not found,not found,not found,not found,not found,Dominicana,not found,not found,not found,not found
302,MRD3025,"Libros, Revistas y Comics",169,not found,not found,not found,not found,not found,not found,Dominicana,not found,not found,not found,not found
303,MRD1168,Música y Películas,11,not found,not found,not found,not found,not found,not found,Dominicana,not found,not found,not found,not found
304,MRD1430,"Ropa, Relojes y Lentes",693,not found,not found,not found,not found,not found,not found,Dominicana,not found,not found,not found,not found
305,MRD1540,Servicios,6647,not found,not found,not found,not found,not found,not found,Dominicana,not found,not found,not found,not found
306,MRD1953,Otras categorías,3791,not found,not found,not found,not found,not found,not found,Dominicana,not found,not found,not found,not found
307,MNI1747,Accesorios para Vehículos,27,not found,not found,not found,not found,not found,not found,Nicaragua,not found,not found,not found,not found
308,MNI1512,Agro,2,not found,not found,not found,not found,not found,not found,Nicaragua,not found,not found,not found,not found
309,MNI1367,Arte y Antigüedades,19,not found,not found,not found,not found,not found,not found,Nicaragua,not found,not found,not found,not found
310,MNI1743,"Autos, Motos y Otros",19,not found,not found,not found,not found,not found,not found,Nicaragua,not found,not found,not found,not found
311,MNI1039,Cámaras Digitales y Foto.,18,not found,not found,not found,not found,not found,not found,Nicaragua,not found,not found,not found,not found
312,MNI1051,Celulares y Teléfonos,46,not found,not found,not found,not found,not found,not found,Nicaragua,not found,not found,not found,not found
313,MNI1798,Coleccionables y Hobbies,9,not found,not found,not found,not found,not found,not found,Nicaragua,not found,not found,not found,not found
314,MNI1648,Computación,132,not found,not found,not found,not found,not found,not found,Nicaragua,not found,not found,not found,not found
315,MNI1144,Consolas y Videojuegos,9,not found,not found,not found,not found,not found,not found,Nicaragua,not found,not found,not found,not found
316,MNI1276,Deportes y Fitness,60,not found,not found,not found,not found,not found,not found,Nicaragua,not found,not found,not found,not found
317,MNI1000,"Electrónica, Audio y Video",50,not found,not found,not found,not found,not found,not found,Nicaragua,not found,not found,not found,not found
318,MNI1574,Hogar y Electrodomésticos,36,not found,not found,not found,not found,not found,not found,Nicaragua,not found,not found,not found,not found
319,MNI1430,Indumentaria y Accesorios,20,not found,not found,not found,not found,not found,not found,Nicaragua,not found,not found,not found,not found
320,MNI1459,Inmuebles,43,not found,not found,not found,not found,not found,not found,Nicaragua,not found,not found,not found,not found
321,MNI1182,Instrumentos Musicales,76,not found,not found,not found,not found,not found,not found,Nicaragua,not found,not found,not found,not found
322,MNI3937,Joyas y Relojes,5,not found,not found,not found,not found,not found,not found,Nicaragua,not found,not found,not found,not found
323,MNI1132,Juegos y Juguetes,1,not found,not found,not found,not found,not found,not found,Nicaragua,not found,not found,not found,not found
324,MNI3025,"Libros, Revistas y Comics",3,not found,not found,not found,not found,not found,not found,Nicaragua,not found,not found,not found,not found
325,MNI1168,Música y Películas,2,not found,not found,not found,not found,not found,not found,Nicaragua,not found,not found,not found,not found
326,MNI1540,Servicios,96,not found,not found,not found,not found,not found,not found,Nicaragua,not found,not found,not found,not found
327,MNI1953,Otras categorías,77,not found,not found,not found,not found,not found,not found,Nicaragua,not found,not found,not found,not found
328,MPA1747,Accesorios para Vehículos,19794,not found,not found,not found,not found,not found,not found,Panamá,not found,not found,not found,not found
329,MPA1512,Agro,6,not found,not found,not found,not found,not found,not found,Panamá,not found,not found,not found,not found
330,MPA1367,Arte y Antigüedades,103,not found,not found,not found,not found,not found,not found,Panamá,not found,not found,not found,not found
331,MPA1039,Cámaras Digitales y Foto,15,not found,not found,not found,not found,not found,not found,Panamá,not found,not found,not found,not found
332,MPA1743,"Carros, Motos y Otros",238,not found,not found,not found,not found,not found,not found,Panamá,not found,not found,not found,not found
333,MPA1051,Celulares y Teléfonos,188,not found,not found,not found,not found,not found,not found,Panamá,not found,not found,not found,not found
334,MPA1798,Coleccionables y Hobbies,4,not found,not found,not found,not found,not found,not found,Panamá,not found,not found,not found,not found
335,MPA1648,Computación,267,not found,not found,not found,not found,not found,not found,Panamá,not found,not found,not found,not found
336,MPA1144,Consolas y Videojuegos,42,not found,not found,not found,not found,not found,not found,Panamá,not found,not found,not found,not found
337,MPA1276,Deportes y Fitness,50,not found,not found,not found,not found,not found,not found,Panamá,not found,not found,not found,not found
338,MPA1000,Electrónica Audio Video,107,not found,not found,not found,not found,not found,not found,Panamá,not found,not found,not found,not found
339,MPA1574,Hogar y Electrodomésticos,83,not found,not found,not found,not found,not found,not found,Panamá,not found,not found,not found,not found
340,MPA1459,Inmuebles,5276,not found,not found,not found,not found,not found,not found,Panamá,not found,not found,not found,not found
341,MPA1182,Instrumentos Musicales,55,not found,not found,not found,not found,not found,not found,Panamá,not found,not found,not found,not found
342,MPA1132,Juegos y Juguetes,16,not found,not found,not found,not found,not found,not found,Panamá,not found,not found,not found,not found
343,MPA3025,"Libros, Revistas y Comics",8,not found,not found,not found,not found,not found,not found,Panamá,not found,not found,not found,not found
344,MPA1168,Música y Películas,3,not found,not found,not found,not found,not found,not found,Panamá,not found,not found,not found,not found
345,MPA1430,"Ropa, Relojes y Lentes",66,not found,not found,not found,not found,not found,not found,Panamá,not found,not found,not found,not found
346,MPA1540,Servicios,814,not found,not found,not found,not found,not found,not found,Panamá,not found,not found,not found,not found
347,MPA1953,Otras categorías,520,not found,not found,not found,not found,not found,not found,Panamá,not found,not found,not found,not found
348,MHN1747,Accesorios para Vehículos,37,not found,not found,not found,not found,not found,not found,Honduras,not found,not found,not found,not found
349,MHN1512,Agro,4,not found,not found,not found,not found,not found,not found,Honduras,not found,not found,not found,not found
350,MHN1367,Arte y Antigüedades,14,not found,not found,not found,not found,not found,not found,Honduras,not found,not found,not found,not found
351,MHN1743,"Autos, Motos y Otros",10,not found,not found,not found,not found,not found,not found,Honduras,not found,not found,not found,not found
352,MHN1039,Cámaras Digitales y Foto.,77,not found,not found,not found,not found,not found,not found,Honduras,not found,not found,not found,not found
353,MHN1051,Celulares y Teléfonos,156,not found,not found,not found,not found,not found,not found,Honduras,not found,not found,not found,not found
354,MHN1798,Coleccionables y Hobbies,5,not found,not found,not found,not found,not found,not found,Honduras,not found,not found,not found,not found
355,MHN1648,Computación,226,not found,not found,not found,not found,not found,not found,Honduras,not found,not found,not found,not found
356,MHN1144,Consolas y Videojuegos,32,not found,not found,not found,not found,not found,not found,Honduras,not found,not found,not found,not found
357,MHN1276,Deportes y Fitness,85,not found,not found,not found,not found,not found,not found,Honduras,not found,not found,not found,not found
358,MHN1000,"Electrónica, Audio y Video",58,not found,not found,not found,not found,not found,not found,Honduras,not found,not found,not found,not found
359,MHN1574,Hogar y Electrodomésticos,42,not found,not found,not found,not found,not found,not found,Honduras,not found,not found,not found,not found
360,MHN1430,Indumentaria y Accesorios,4,not found,not found,not found,not found,not found,not found,Honduras,not found,not found,not found,not found
361,MHN1459,Inmuebles,6,not found,not found,not found,not found,not found,not found,Honduras,not found,not found,not found,not found
362,MHN1182,Instrumentos Musicales,119,not found,not found,not found,not found,not found,not found,Honduras,not found,not found,not found,not found
363,MHN3937,Joyas y Relojes,4,not found,not found,not found,not found,not found,not found,Honduras,not found,not found,not found,not found
364,MHN1132,Juegos y Juguetes,7,not found,not found,not found,not found,not found,not found,Honduras,not found,not found,not found,not found
365,MHN3025,"Libros, Revistas y Comics",4,not found,not found,not found,not found,not found,not found,Honduras,not found,not found,not found,not found
366,MHN1168,Música y Películas,1,not found,not found,not found,not found,not found,not found,Honduras,not found,not found,not found,not found
367,MHN1540,Servicios,89,not found,not found,not found,not found,not found,not found,Honduras,not found,not found,not found,not found
368,MHN1953,Otras categorías,82,not found,not found,not found,not found,not found,not found,Honduras,not found,not found,not found,not found
369,MLC1747,Accesorios para Vehículos,7930872,Kit Turbo Led H1 H3 H4 H7 H11 H13 9005 9006 880 12000lm/ R11,{'MLC550282826': 620647},5680,CLP,18500,2020-10-03T07:17:10.000Z,Chile,RM (Metropolitana),BETENSH luces turboled Ampolleta led Auto Headligh turboled Foco neblinero de VEHICULO  Faro delantero,4.2,494294258
370,MLC1512,Agro,7675,100 Arete Cabra Borrego Ganado Enumerado Láser Con Numero,{'MLC971722030': 925},20890,CLP,25,2022-03-12T07:26:27.000Z,Chile,RM (Metropolitana),Genérica,5,1019669474
371,MLC1403,Alimentos y Bebidas,49548,Café Nescafé® Tradición Tarro 400g,{'MLC533232914': 101770},10049,CLP,5000,2020-06-19T17:12:10.000Z,Chile,RM (Metropolitana),Nescafé,0,445649004
372,MLC1071,Animales y Mascotas,447826,100 Pañales Tipo Sabanillas Mascotas Perros 33x45 Cms,{'MLC566010810': 36471},9490,CLP,5000,2020-12-06T22:32:13.000Z,Chile,RM (Metropolitana),,3.7,1505006
373,MLC1367,Antigüedades y Colecciones,116003,Argolla Para Llavero 24mm + Unión Con Cadena X 100 Unidades,{'MLC446728566': 47141},5250,CLP,500,2017-06-27T00:33:56.000Z,Chile,RM (Metropolitana),Minifiestas.cl,4.9,198674338
374,MLC1368,"Arte, Librería y Cordonería",692048,208 Piezas De Arte Para Niños Kit Set De Dibujo Portátil ,{'MLC968903624': 17673},11790,CLP,1000,2022-03-04T05:52:04.000Z,Chile,RM (Metropolitana),Xtech,4.4,711794822
375,MLC1743,"Autos, Motos y Otros",11986,not found,not found,not found,not found,not found,not found,Chile,not found,not found,not found,not found
376,MLC1384,Bebés,353633,Pañal Emubaby Premium Elige Talla Pack X 4 Paquetes,{'MLC549487401': 40623},13390,CLP,2500,2020-09-28T23:07:42.000Z,Chile,RM (Metropolitana),emubaby,4.8,102033291
