,category_id,category,total_items_in_category,best_seller_product,total_visits,price,currency,sold,creation_date,country,state,brand,average_product_rating,seller_id
36,MRD3025,"Libros, Revistas y Comics",169,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
37,MRD1168,Música y Películas,11,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
38,MRD1430,"Ropa, Relojes y Lentes",712,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
39,MRD1540,Servicios,6664,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
40,MRD1953,Otras categorías,4437,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
41,MHN1747,Accesorios para Vehículos,37,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
42,MHN1512,Agro,4,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
43,MHN1367,Arte y Antigüedades,14,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
44,MHN1743,"Autos, Motos y Otros",10,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
45,MHN1039,Cámaras Digitales y Foto.,77,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
46,MHN1051,Celulares y Teléfonos,156,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
47,MHN1798,Coleccionables y Hobbies,5,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
48,MHN1648,Computación,226,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
49,MHN1144,Consolas y Videojuegos,32,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
50,MHN1276,Deportes y Fitness,85,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
51,MHN1000,"Electrónica, Audio y Video",58,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
52,MHN1574,Hogar y Electrodomésticos,32,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
53,MHN1430,Indumentaria y Accesorios,4,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
54,MHN1459,Inmuebles,6,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
55,MHN1182,Instrumentos Musicales,119,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
56,MHN3937,Joyas y Relojes,4,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
57,MHN1132,Juegos y Juguetes,7,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
58,MHN3025,"Libros, Revistas y Comics",4,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
59,MHN1168,Música y Películas,1,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
60,MHN1540,Servicios,89,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
61,MHN1953,Otras categorías,82,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
62,MGT1747,Accesorios para Vehículos,181,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
63,MGT1512,Agro,1,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
64,MGT1367,Arte y Antigüedades,77,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
65,MGT1743,"Autos, Motos y Otros",69,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
66,MGT1039,Cámaras Digitales y Foto.,130,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
67,MGT1051,Celulares y Teléfonos,517,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
68,MGT1798,Coleccionables y Hobbies,1,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
69,MGT1648,Computación,676,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
70,MGT1144,Consolas y Videojuegos,149,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
71,MGT1276,Deportes y Fitness,233,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
72,MGT1000,"Electrónica, Audio y Video",425,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
73,MGT1574,Hogar y Electrodomésticos,400,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
74,MGT1430,Indumentaria y Accesorios,74,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
75,MGT1459,Inmuebles,1781,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
76,MGT1182,Instrumentos Musicales,343,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
77,MGT3937,Joyas y Relojes,39,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
78,MGT1132,Juegos y Juguetes,764,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
79,MGT3025,"Libros, Revistas y Comics",11,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
80,MGT1168,Música y Películas,14,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
81,MGT1540,Servicios,1682,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
82,MGT1953,Otras categorías,503,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
83,MLB5672,Acessórios para Veículos,103700075,Som automotivo Multilaser Trip P3350 com USB e bluetooth,{'MLB15589509': 0},87.9,BRL,72285,2020-04-20T19:48:38Z,not found,São Paulo,Multilaser,4.4,1066982215
84,MLB271599,Agro,150932,Saco Para Silagem Pacote Com 100 Unidades + 100 Abraçadeiras,{'MLB2159584540': 23786},166.9,BRL,750,2022-01-30T01:50:25.000Z,Brasil,São Paulo,Gobi Brasil,4.4,224000291
85,MLB1403,Alimentos e Bebidas,1223438,Manicrem Pasta De Amendoim Integral 100% Amendoim - 1kg,{'MLB1521175228': 213414},13.76,BRL,10000,2020-05-12T14:03:05.000Z,Brasil,São Paulo,MANICREM,4.4,566975496
86,MLB1071,Animais,2125571,"Bravecto Antipulgas De 4,5 A 10kg - Full",{'MLB1436713704': 214181},152.27,BRL,5000,2020-02-14T13:09:17.000Z,Brasil,Minas Gerais,,4.7,14838037
87,MLB1367,Antiguidades e Coleções,1235231,"Bandeira Do Brasil Oficial Dupla Face (1,50 X 0,90)",{'MLB1785496717': 49450},39.9,BRL,5000,2021-02-02T19:16:18.000Z,Brasil,São Paulo,Brasil,4,653305084
88,MLB1368,"Arte, Papelaria e Armarinho",2921374,"Fita Dupla Face Profissional Extra Forte - 9,0mm X 3m",{'MLB794319246': 522603},16.97,BRL,5000,2016-09-07T20:15:24.000Z,Brasil,São Paulo,Dupla face,4.2,193392276
89,MLB1384,Bebês,1859447,Lenço Umedecido Mamypoko C/200,{'MLB2120720573': 22830},21,BRL,5000,2021-12-21T19:13:35.000Z,Brasil,São Paulo,MamyPoko,0,736159205
90,MLB1246,Beleza e Cuidado Pessoal,5691775,Máquina Perfect Barber Profissional Dragão Acabamento Barba,{'MLB1930554131': 455933},90.91,BRL,5000,2021-06-28T13:05:30.000Z,Brasil,São Paulo,Não,4.1,402955888
91,MLB1132,Brinquedos e Hobbies,3690184,Bicicleta  infantil Nathor Flower aro 12 freio tambor cor rosa com rodas de treinamento,{'MLB13077908': 0},199,BRL,21897,2018-11-27T19:37:08Z,not found,Paraná,Nathor,4.7,11026468
92,MLB1430,"Calçados, Roupas e Bolsas",11040448,Kit 3 Calça Jeans Skinny Masculina Com Lycra Estica Muito Nf,{'MLB2062548750': 977867},164.77,BRL,17000,2021-10-21T21:41:30.000Z,Brasil,São Paulo,MultiMarcas,4.4,794195725
93,MLB1039,Câmeras e Acessórios,872224,Cartão de memória SanDisk SDSQUNS-064G-GN3MA  Ultra com adaptador SD 64GB,{'MLB8859356': 0},33.9,BRL,181037,2018-01-17T12:31:30Z,not found,São Paulo,SanDisk,4.9,614625558
94,MLB1743,"Carros, Motos e Outros",307079,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
95,MLB1574,"Casa, Móveis e Decoração",25026358,"Tapete 2,00x1,50 Costa Oro Shaggy Mega Promoção Peludo",{'MLB1813612114': 2699593},91.89,BRL,21011,2021-03-03T20:18:50.000Z,Brasil,São Paulo,Costa Oro,4.1,721373567
96,MLB1051,Celulares e Telefones,3355559,Fone de ouvido in-ear sem fio QCY T1C preto,{'MLB15285466': 0},107,BRL,227184,2019-12-12T20:50:15Z,not found,São Paulo,QCY,0,372757449
97,MLB1500,Construção,3526618,Chuveiro Ducha Lorenzetti Loren Shower Eletrônico Original,{'MLB1984397653': 138900},108.9,BRL,5500,2021-08-18T17:39:20.000Z,Brasil,São Paulo,Lorenzetti,4.7,741345142
98,MLB5726,Eletrodomésticos,2155623,Liquidificador portátil Mondial Turbo Power L-99 2.2 L preto com jarra de san 127V,{'MLB15578949': 0},99,BRL,101500,2020-04-07T21:55:24Z,not found,Paraná,Mondial,4.8,257072993
99,MLB1000,"Eletrônicos, Áudio e Vídeo",4105475,Fone de ouvido in-ear sem fio QCY T1C preto,{'MLB15285466': 0},107,BRL,227184,2019-12-12T20:50:15Z,not found,São Paulo,QCY,0,372757449
100,MLB1276,Esportes e Fitness,4915384,Kit 2x Whey Protein + 2x Bcaa + 2x Creatina + Coqueteleira,{'MLB1373566834': 2660077},149.99,BRL,15000,2019-11-26T13:09:15.000Z,Brasil,São Paulo,"Proteina,Ganho de Massa Magra,Recuperação Muscular,Energia",3.6,259428092
101,MLB263532,Ferramentas,3924724,Parafusadeira Furadeira 12v Bivolt Pfe-12ev Maleta Kit Evald,{'MLB1748634431': 628883},193.81,BRL,5000,2020-12-23T20:50:54.000Z,Brasil,São Paulo,1,4.5,193729873
102,MLB12404,Festas e Lembrancinhas,2416247,"Kit Festa 6 Peças, Vaso + Boleira + Bandeja Decoração Doces",{'MLB2203595688': 114288},60.22,BRL,1485,2022-03-13T14:32:29.000Z,Brasil,São Paulo,Magno Festas,4.8,406095110
103,MLB1144,Games,635610,Disco sólido interno Kingston SA400S37/240G 240GB preto,{'MLB19035706': 0},162,BRL,112576,2022-04-05T13:35:22Z,not found,Santa Catarina,Kingston,4.9,584292603
104,MLB1459,Imóveis,3176580,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
105,MLB1499,Indústria e Comércio,2233059,Maquina Mercadopago Point Pro 2,{'MLB1777409825': 1495716},90,BRL,50000,2021-01-25T22:04:02.000Z,Brasil,Rio de Janeiro,MERCADO PAGO,4.4,72087730
106,MLB1648,Informática,5131478,Disco sólido interno Kingston SA400S37/240G 240GB preto,{'MLB19035706': 0},162,BRL,112576,2022-04-05T13:35:22Z,not found,Santa Catarina,Kingston,4.9,584292603
107,MLB218519,Ingressos,3423,800 Folha Papel Manteiga Forrar Caixa Pizza N.35 Octogonal,{'MLB1076259991': 39357},159.99,BRL,500,2018-08-01T09:06:06.000Z,Brasil,São Paulo,Pizza,5,51869795
108,MLB1182,Instrumentos Musicais,1069853,Alto-falante Mondial CM-400 portátil com bluetooth preto e vermelho 110V/220V ,{'MLB18247621': 0},554.2,BRL,14229,2021-07-08T15:55:24Z,not found,São Paulo,Mondial,0,447822366
109,MLB3937,Joias e Relógios,2949122,"Xiaomi Mi Smart Band 5 1.1"" caixa de  plástico pc  black, pulseira  black de  elastômero termoplástico e liga de alumínio XMSH10HM",{'MLB15963018': 0},169,BRL,126537,2020-07-29T19:45:52Z,not found,São Paulo,Xiaomi,5,316221229
110,MLB1196,"Livros, Revistas e Comics",8543311,Bíblia Evangélica Feminina / Masculina Letra Grande E Harpa,{'MLB686029277': 235578},29.99,BRL,5500,2015-08-03T15:37:16.000Z,Brasil,Rio de Janeiro,Papel,4.5,43316870
111,MLB1168,"Música, Filmes e Seriados",2860920,Tubo Ressonância Lax Vox Exercícios Vocal Silicone 35cm C/nf,{'MLB2117864535': 3176},27.87,BRL,455,2021-12-17T23:43:41.000Z,Brasil,São Paulo,Tubo,0,654788911
112,MLB264586,Saúde,1942545,Kit 200 Máscara Caixa Descartável Tripla C/ Filtro Meltblown,{'MLB1684703866': 2902756},39.92,BRL,74680,2020-10-16T00:33:47.000Z,Brasil,São Paulo,Adultos,4.4,583044314
113,MLB1540,Serviços,16055,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
114,MLB1953,Mais Categorias,1854219,Incenso Nirvana Natural De Longa Duração Escolha Seu Aroma,{'MLB1890840583': 68778},16.82,BRL,7230,2021-05-20T14:47:19.000Z,Brasil,São Paulo,Presente Dia dos Pais Aromaterapia Purificar Energia,4.2,154616245
115,MSV1747,Accesorios para Vehículos,3,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
116,MSV1512,Agro,2,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
117,MSV1367,Arte y Antigüedades,51,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
118,MSV1743,"Autos, Motos y Otros",44,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
119,MSV1039,Cámaras Digitales y Foto.,6,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
120,MSV1051,Celulares y Teléfonos,164,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
121,MSV1798,Coleccionables y Hobbies,2,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
122,MSV1648,Computación,55,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
123,MSV1144,Consolas y Videojuegos,18,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
124,MSV1276,Deportes y Fitness,3,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
125,MSV1000,"Electrónica, Audio y Video",9,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
126,MSV1574,Hogar y Electrodomésticos,11,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
127,MSV1430,Indumentaria y Accesorios,1,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
128,MSV1459,Inmuebles,237,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
129,MSV1182,Instrumentos Musicales,2,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
130,MSV3937,Joyas y Relojes,2,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
131,MSV1132,Juegos y Juguetes,13,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
132,MSV3025,"Libros, Revistas y Comics",2,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
133,MSV1168,Música y Películas,2,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
134,MSV1540,Servicios,285,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
135,MSV1953,Otras categorías,54,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
136,MCO1747,Accesorios para Vehículos,2737504,Impermeable Siliconado Para Motociclista,{'MCO825255064': 82726},55385,COP,1976,2021-10-27T01:26:35.000Z,Colombia,Bogotá D.C.,puppys y shop,4.3,498209073
137,MCO441917,Agro,9553,"Leonardita, Acondicionador De Suelos",{'MCO562536464': 11765},72000,COP,250,2020-05-15T00:38:25.000Z,Colombia,Boyaca,Diatomeas Colombia,4.7,138038335
138,MCO1403,Alimentos y Bebidas,180278,Grageas Asquerosas Harry Potter,{'MCO817169589': 17785},14900,COP,500,2021-10-04T16:59:12.000Z,Colombia,Cundinamarca,Bean Bozzled,0,705081417
139,MCO1071,Animales y Mascotas,911241,Fuente De Agua Para Gatos Bebedero Mascotas ,{'MCO829449957': 8023},98400,COP,250,2021-11-06T16:48:27.000Z,Colombia,Bogotá D.C.,catie,4.8,692301641
140,MCO1367,Antigüedades y Colecciones,141432,Bandera Colombia Nacional 1mtr X1.5mt Exterior Grande,{'MCO652323820': 2532},24990,COP,200,2021-08-02T22:21:54.000Z,Colombia,Bogotá D.C.,Colombia,4,193264204
141,MCO1368,"Arte, Papelería y Mercería",1252406,Calculadora Casio Fx570 Es Plus 2 Generación,{'MCO606252982': 12001},99900,COP,500,2021-02-07T17:03:06.000Z,Colombia,Bogotá D.C.,RCA502107-001V01,5,108866681
142,MCO1384,Bebés,941553,Doble Extractor Leche Materna Eléctrico Real Bubee 2019,{'MCO497301208': 153631},73000,COP,500,2018-12-13T01:53:05.000Z,Colombia,Valle Del Cauca,Real Bubee,4.6,48335556
143,MCO1246,Belleza y Cuidado Personal,2717736,Máquina recortadora VGR V-228 dorada 100V/240V,{'MCO18577861': 0},58550,COP,2500,2021-10-28T15:18:22Z,not found,Bogotá D.C.,VGR,0,515467467
144,MCO40433,Boletas para Espectáculos,1028,Manillas Seguridad Papel Tyvek Eventos ( 1.000 Impresas ),{'MCO602899347': 2941},120000,COP,250,2021-01-20T14:26:34.000Z,Colombia,Bogotá D.C.,Manillas tyvek de seguridad entrada,4.8,166137471
145,MCO1039,Cámaras y Accesorios,468419,Aro De Luz 26 Cm Con Trípode Profesional 2 Metros De Altura,{'MCO577975745': 245704},41500,COP,5000,2020-08-19T14:10:12.000Z,Colombia,Bogotá D.C.,26,4.6,626158207
146,MCO1743,"Carros, Motos y Otros",44632,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
147,MCO1051,Celulares y Teléfonos,1095050,Audífonos in-ear inalámbricos F9-5 negro,{'MCO16224063': 0},39000,COP,10598,2020-11-05T13:24:10Z,not found,Bogotá D.C.,Genérica,0,1068619152
148,MCO1648,Computación,934376,Disco sólido SSD interno Kingston SA400S37/240G 240GB negro,{'MCO19035706': 0},121000,COP,6356,2022-04-05T13:35:22Z,not found,Tolima,Kingston,4.9,171598070
149,MCO1144,Consolas y Videojuegos,249486,Audífonos gamer Redragon Ares negro y rojo,{'MCO16056056': 0},46179,COP,4481,2020-09-01T15:10:26Z,not found,Bogotá D.C.,Redragon,4.9,147458773
150,MCO172890,Construcción,335536,Sonoff! Modulo Inteligente Y Controlador De Luces Y Tomas,{'MCO568121673': 190839},34900,COP,5000,2020-06-26T16:32:58.000Z,Colombia,Bogotá D.C.,Sonoff,4.8,213078376
151,MCO1276,Deportes y Fitness,1846742,Kit De Pesas Ejercicio Mancuernas Juego De Pesas Termoforrad,{'MCO571464380': 535372},157900,COP,5000,2020-07-17T21:24:23.000Z,Colombia,Quindio,,4.6,212962423
152,MCO5726,Electrodomésticos,539984,"Ventilador Samurai Turbo Silence Maxx 3 en 1 turbo blanco con 6 aspas color  gris de  plástico, 18"" de diámetro 110 V",{'MCO19101758': 0},179900,COP,1199,2022-05-16T21:14:38Z,not found,Antioquia,Samurai,0,348553437
153,MCO1000,"Electrónica, Audio y Video",1100468,Google Chromecast 3.ª generación Full HD carbón,{'MCO13841393': 0},134000,COP,18599,2019-01-27T14:58:22Z,not found,Bogotá D.C.,Google,4.9,696217314
154,MCO175794,Herramientas,1425734,Hidrolavadora Black+Decker PW1450TD naranja/negro con 1512psi de presión máxima 127V,{'MCO18507736': 0},309990,COP,1710,2021-09-29T20:59:21Z,not found,Bogotá D.C.,Black+Decker,0,357605727
155,MCO1574,Hogar y Muebles,6481069,Dispensador Automático De Agua Para Botellón Recargable,{'MCO536523458': 312032},19900,COP,650,2019-10-03T18:42:24.000Z,Colombia,Bogotá D.C.,Generic,4.4,61678362
156,MCO1499,Industrias y Oficinas,455606,Tapabocas Kn95 Bolsa Individual - Unidad a $962,{'MCO808445031': 39455},19249,COP,1973,2021-09-15T04:35:11.000Z,Colombia,Bogotá D.C.,Adultos,4.9,523565962
157,MCO1459,Inmuebles,181683,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
158,MCO1182,Instrumentos Musicales,369175,Guitarra Acústica+forro +método+pick De Rasgueo+envío Gratis,{'MCO562286973': 335168},145000,COP,500,2020-05-12T05:41:49.000Z,Colombia,Santander,No,4.8,528743523
159,MCO1132,Juegos y Juguetes,2936496,Cactus Bailarín Canta Y Imita La Voz Peluche Luces Niños,{'MCO822937587': 13702},38900,COP,5,2021-10-19T19:47:51.000Z,Colombia,Bogotá D.C.,Cactus,4.6,418664651
160,MCO3025,"Libros, Revistas y Comics",2223832,Uno Siempre Cambia El Amor De Su Vida - Amalia Andrade/nuevo,{'MCO881721209': 5820},15000,COP,200,2022-04-13T23:32:32.000Z,Colombia,Bogotá D.C.,No,0,540612729
161,MCO1168,"Música, Películas y Series",148147,Álbum Bts Proof Compact Edition 2022 Original + Póster Kpop,{'MCO912301103': 1150},167998,COP,5,2022-06-21T19:50:21.000Z,Colombia,Bogotá D.C.,1,0,263065566
162,MCO118204,"Recuerdos, Piñatería y Fiestas",732033,Inflador De Globos Electrico 600 Watts Doble Boquilla,{'MCO465527132': 118552},70000,COP,500,2018-03-02T16:37:29.000Z,Colombia,Bogotá D.C.,Picos adaptadores,4.7,60805616
163,MCO3937,Relojes y Joyas,1288373,Pulso Manilla Repuesto Original Xiaomi Mi Band 5 / 6,{'MCO837388524': 2538},4990,COP,275,2021-11-29T22:40:30.000Z,Colombia,Antioquia,Goma,4.2,263751079
164,MCO1430,Ropa y Accesorios,3237974,Crocs Literide Clog Hombre Y Dama,{'MCO865276202': 46843},72123,COP,1137,2022-03-01T15:22:14.000Z,Colombia,Valle Del Cauca,Adultos,4.8,534798942
165,MCO180800,Salud y Equipamiento Médico,584795,Tensiómetro Digital Brazo Presión Arteri Función Voz+estuche,{'MCO602901651': 63760},79900,COP,5000,2021-01-20T14:51:01.000Z,Colombia,Bogotá D.C.,De brazo,4.7,208307959
166,MCO1540,Servicios,2894,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
167,MCO1953,Otras categorías,467454,Kit Tatuaje Tatuar Tattoo 2 Maquinas Profesionales,{'MCO549732944': 127529},279900,COP,500,2020-01-21T19:50:24.000Z,Colombia,Risaralda,3 días,4.9,284385084
168,MCU1747,Accesorios para Vehículos,0,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
169,MCU1367,Arte y Antigüedades,0,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
170,MCU1743,"Autos, Motos y Otros",0,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
171,MCU1039,Cámaras Digitales y Foto,0,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
172,MCU1051,Celulares y Teléfonos,0,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
173,MCU1798,Coleccionables y Hobbies,0,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
174,MCU1648,Computación,0,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
175,MCU1144,Consolas y Videojuegos,0,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
176,MCU1276,Deportes y Fitness,0,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
177,MCU1000,"Electrónica, Audio y Video",0,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
178,MCU1574,Hogar y Electrodomésticos,0,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
179,MCU1430,Indumentaria y Accesorios,0,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
180,MCU1459,Inmuebles,0,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
181,MCU1182,Instrumentos Musicales,0,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
182,MCU3937,Joyas y Relojes,0,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
183,MCU1132,Juegos y Juguetes,0,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
184,MCU3025,"Libros, Revistas y Comics",0,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
185,MCU1168,Música y Películas,0,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
186,MCU1540,Servicios,0,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
187,MCU1953,Otras categorías,0,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
188,MNI1747,Accesorios para Vehículos,27,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
189,MNI1512,Agro,2,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
190,MNI1367,Arte y Antigüedades,19,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
191,MNI1743,"Autos, Motos y Otros",19,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
192,MNI1039,Cámaras Digitales y Foto.,18,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
193,MNI1051,Celulares y Teléfonos,45,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
194,MNI1798,Coleccionables y Hobbies,9,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
195,MNI1648,Computación,132,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
196,MNI1144,Consolas y Videojuegos,9,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
197,MNI1276,Deportes y Fitness,60,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
198,MNI1000,"Electrónica, Audio y Video",50,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
199,MNI1574,Hogar y Electrodomésticos,36,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
200,MNI1430,Indumentaria y Accesorios,20,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
201,MNI1459,Inmuebles,43,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
202,MNI1182,Instrumentos Musicales,76,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
203,MNI3937,Joyas y Relojes,5,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
204,MNI1132,Juegos y Juguetes,1,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
205,MNI3025,"Libros, Revistas y Comics",3,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
206,MNI1168,Música y Películas,2,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
207,MNI1540,Servicios,96,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
208,MNI1953,Otras categorías,77,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
209,MLU5725,Accesorios para Vehículos,567406,Baterias Autos Bartl 90 Amp Garantía 12 Meses,{'MLU443916183': 179972},2499,UYU,500,2017-02-21T14:08:22.000Z,Uruguay,Montevideo,60 Ah,4.6,188721848
210,MLU1512,Agro,5933,Malla Antimaleza (ground Cover) - Carolina S.a,{'MLU459346729': 14395},2.5,USD,500,2018-12-24T13:46:50.000Z,Uruguay,Canelones,No,4.8,220908173
211,MLU1403,Alimentos y Bebidas,16484,Cerveza Mexicana Corona 210ml X 48 Botellas,{'MLU603301908': 4086},1752,UYU,250,2021-10-27T17:47:14.000Z,Uruguay,Montevideo,,4.8,204515929
212,MLU1071,Animales y Mascotas,70490,Alimento Lager Adulto Premium para perro adulto en bolsa de 25kg,{'MLU18908565': 0},1774,UYU,4649,2022-01-25T18:54:28Z,not found,Montevideo,Agrofeed,0,204338386
213,MLU1367,Antigüedades y Colecciones,66641,Gorro Conejo Kawaii Kpop Bts K-pop Mueve Las Orejas Blanco,{'MLU462924026': 4550},598,UYU,50,2019-05-02T20:08:08.000Z,Uruguay,Montevideo,,4.8,22045787
214,MLU442392,"Arte, Librería y Mercería",56561,Crayola: Caja X100 Marcadores Delgados Lavables ,{'MLU476800574': 4097},1399,UYU,100,2020-12-30T17:36:32.000Z,Uruguay,Montevideo,Crayola,5,621900856
215,MLU1743,"Autos, Motos y Otros",25887,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found
216,MLU1384,Bebés,70300,Alfombra Antigolpe 180x150 Tatami Colchoneta Infantil El Rey,{'MLU461057367': 136569},999,UYU,179,2019-03-04T17:42:09.000Z,Uruguay,Montevideo,by El Rey,4.8,83198226
